Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,PE_Ratio,ROE,Sector,RSI,MACD_Hist,EMA20,EMA50,EMA_Cross,Return_5d,Target
2025-09-18 00:00:00+05:30,2413.420927252598,2436.9104247843597,2387.3324940834414,2400.926513671875,703730,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,84.51076617713098,18.631565319693834,2353.002488734088,2389.6945457997604,0,0.0726061462071883,1
2025-09-19 00:00:00+05:30,2493.8850298849798,2577.8474918129705,2464.9980423818865,2522.8720703125,7965135,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,88.6275898428586,24.782820358110573,2369.180544122508,2394.917193819868,0,0.007805057712235053,1
2025-09-22 00:00:00+05:30,2533.867180536491,2657.8117684601693,2520.9730427925247,2628.324951171875,7022985,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,93.7669655552968,34.126120041850186,2393.8609638414955,2404.070439206221,0,-0.045636112517078664,0
2025-09-23 00:00:00+05:30,2641.419157384738,2693.795642959921,2591.841225304295,2675.203857421875,5610022,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,94.22772355576063,41.16450570993939,2420.655525134865,2414.703122273502,1,-0.06370498743570119,0
2025-09-24 00:00:00+05:30,2653.813369229093,2674.803983448984,2613.231417458034,2618.629150390625,1720785,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,85.15460501301071,39.69326197117945,2439.510156111604,2422.70022141535,1,-0.010344301949345991,0
2025-09-25 00:00:00+05:30,2623.826913917968,2646.716582525825,2565.8528335342567,2575.24853515625,1489682,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,78.05246953151276,33.7170195485445,2452.4376207825226,2428.6825082287182,1,0.005239842407504192,1
2025-09-26 00:00:00+05:30,2571.65032593956,2603.8358877223764,2533.867169050374,2542.563232421875,1037808,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,72.0037750188497,25.836117679997095,2461.0210123672227,2433.148418981391,1,0.011715193830352577,1
2025-09-29 00:00:00+05:30,2542.563084003863,2553.85808245075,2503.880429173827,2508.37841796875,1012402,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,67.59109533246604,17.019960995600115,2465.53124147213,2436.098615020111,1,0.013030451266935694,1
2025-09-30 00:00:00+05:30,2520.8729319069857,2533.8671222776406,2489.487062008936,2504.780029296875,712592,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,65.41394281061048,9.992924516928042,2469.269221264963,2438.7920038152783,1,0.007262871117810876,1
2025-10-01 00:00:00+05:30,2517.274416024738,2602.236429072377,2470.995302966356,2591.541259765625,1573485,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,67.13803925869348,10.199406686698602,2480.9141773126453,2444.782170715292,1,-0.019400651138069103,0
2025-10-03 00:00:00+05:30,2593.8402499757262,2611.732152545997,2563.2538280281465,2588.742431640625,917651,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,67.61615448302732,9.190133850441924,2491.183534867691,2450.4276711437365,1,-0.015058534035353843,0
2025-10-06 00:00:00+05:30,2587.942979189176,2598.638148347753,2561.4548225471854,2572.349853515625,654955,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,66.69008376114564,6.583289537776885,2498.9136604532086,2455.208933197536,1,-0.01791342253884054,0
2025-10-07 00:00:00+05:30,2579.5465132159534,2616.1302525420506,2531.967934346269,2541.063720703125,1120230,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,62.209290427023504,2.1462969456612058,2502.9279519055813,2458.5757876095204,1,-0.00991266787129419,0
2025-10-08 00:00:00+05:30,2560.8548864007653,2563.8535455183305,2498.8825979710823,2522.971923828125,1063357,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,60.169912887095,-2.3680627984219598,2504.8369016124902,2461.10112628476,1,0.003446843375611186,1
2025-10-09 00:00:00+05:30,2533.867076640608,2557.856350738981,2521.0727483151727,2541.263671875,651703,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,61.34819890446895,-4.366954444649835,2508.3061178279672,2464.244755523593,1,0.005978663112824467,1
2025-10-10 00:00:00+05:30,2550.859371587424,2563.853561176232,2537.6653201958597,2549.759765625,690142,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,52.66281231201316,-5.299596817019541,2512.2540842848275,2467.5982853314913,1,-0.0005880034653999999,0
2025-10-13 00:00:00+05:30,2527.969699070452,2540.963888631541,2502.880820074515,2526.270263671875,645483,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,37.934249371623594,-7.5442112873829785,2513.5889585121654,2469.8991472271928,1,0.00819039926444809,1
2025-10-14 00:00:00+05:30,2537.765113948781,2537.765113948781,2484.089164542924,2515.875,673048,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,29.384352462874446,-9.640639571917951,2513.806676749102,2471.7021218457344,1,0.013071100077010955,1
2025-10-15 00:00:00+05:30,2533.8671809672105,2560.2552859492885,2526.1706706833984,2531.668212890625,759772,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,37.420502287104355,-9.841029030312157,2515.507775429247,2474.0537332592594,1,0.005132639640074821,1
2025-10-16 00:00:00+05:30,2543.6627031386624,2578.5470076936936,2539.7642997440025,2556.45703125,1020102,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,47.12715323541444,-8.246005116884326,2519.407704555033,2477.2852351412494,1,-0.020878982142338742,0
2025-10-17 00:00:00+05:30,2558.8558581973275,2576.0481221882887,2541.963508933551,2548.260498046875,682968,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,50.94149467524566,-7.695518437395883,2522.1555896494942,2480.0685787846073,1,-0.02220120860249053,0
2025-10-20 00:00:00+05:30,2560.155478278593,2577.8475198567253,2535.966341361543,2546.96142578125,747349,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,57.15350088628887,-7.370865394999328,2524.518050233471,2482.691827686436,1,-0.021074629944497714,0
2025-10-21 00:00:00+05:30,2553.7580192137502,2560.854943563004,2541.163797057756,2548.76025390625,101019,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,58.20895250333793,-6.990278891276105,2526.826831535641,2485.282746361723,1,-0.00490214203021877,0
2025-10-23 00:00:00+05:30,2558.7559059326,2576.6480530013264,2539.7643968629645,2544.662353515625,852445,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,37.34482222274948,-6.954968529471955,2528.5254526765916,2487.6113584069744,1,-0.007424107043916717,0
2025-10-24 00:00:00+05:30,2553.6582947433294,2553.6582947433294,2496.583715432349,2503.080810546875,473765,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,30.87901907356948,-9.514188312413946,2526.1021534261426,2488.2180035889314,1,-0.00926446208524867,0
2025-10-27 00:00:00+05:30,2503.080842969023,2513.476341705826,2485.988631249864,2491.68603515625,478055,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,31.583705766480236,-11.617317051019675,2522.8244278766288,2488.3540048268655,1,-0.010349848999788969,0
2025-10-28 00:00:00+05:30,2493.884985722901,2514.8756008331943,2477.992189037716,2493.28515625,626988,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,37.381146742908136,-12.468608942232116,2520.011163912188,2488.5473833140472,1,-0.029906988458061612,0
2025-10-29 00:00:00+05:30,2498.882681833008,2598.837989106328,2494.3846930057084,2536.265869140625,1526734,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,53.10311656575971,-9.821352626525567,2521.559231076801,2490.418696483717,1,-0.08792453611164985,0
2025-10-30 00:00:00+05:30,2548.860280911002,2558.255981980973,2510.6774031562054,2525.7705078125,783328,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,46.24693355664848,-8.510380900805988,2521.96030505163,2491.8050420260224,1,-0.062329274521350064,0
2025-10-31 00:00:00+05:30,2533.8669778992216,2542.36317881131,2463.798211588104,2479.89111328125,848642,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,35.67032258322952,-10.344419228020325,2517.9537153592128,2491.3378291340705,1,-0.07361615903861074,0
2025-11-03 00:00:00+05:30,2482.889863384171,2500.7817659948246,2456.401706629066,2465.8974609375,731108,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,37.11602646329099,-11.995095008346457,2512.995976842859,2490.3401676361655,1,-0.06989167467631707,0
2025-11-04 00:00:00+05:30,2478.69168852868,2487.787474814622,2389.531605766614,2418.718505859375,2072668,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,32.079597598922845,-15.534780790296853,2504.017170082527,2487.531475017468,1,-0.004593083061583014,0
2025-11-06 00:00:00+05:30,2424.016405305113,2426.0155115751168,2306.56891194242,2313.265869140625,1978147,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,19.728339582289962,-23.756388583891116,2485.8503795166316,2480.6975296889646,1,0.04233353037533916,1
2025-11-07 00:00:00+05:30,2313.965472348348,2401.4263703312768,2290.3759211083425,2368.341064453125,2232889,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,25.94570666313693,-24.18288729142427,2474.65901617725,2476.291393797363,0,0.029796535825930448,1
2025-11-10 00:00:00+05:30,2307.215551504247,2314.0957762481394,2290.838596032777,2297.3310546875,577428,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,22.354682861042207,-27.692550411392176,2457.770638892512,2469.273341283251,0,0.07119940471003416,1
2025-11-11 00:00:00+05:30,2294.71481205828,2305.2774725648533,2266.1277391204144,2293.5517578125,654132,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,22.233178319126665,-28.597074956571852,2442.1307454563207,2462.3822987942017,0,0.06198211102202711,1
2025-11-12 00:00:00+05:30,2310.2195672117296,2439.587997516291,2287.9314362909995,2407.609130859375,6895852,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,37.58731102024272,-20.236092936794087,2438.842972637564,2460.2343314242084,0,0.010136015909033569,1
2025-11-13 00:00:00+05:30,2424.5675068494074,2446.855636791042,2391.716717010544,2411.194580078125,2791508,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,38.25238913042357,-13.50990534514704,2436.209792393808,2458.31120392044,0,0.014023030799231284,1
2025-11-14 00:00:00+05:30,2422.6293500664538,2474.667360186821,2404.217417081213,2438.909423828125,4637753,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,44.210415023854736,-6.590299702499614,2436.466900149457,2457.550349799173,0,-0.007254018684909047,0
2025-11-17 00:00:00+05:30,2458.9005520632363,2473.7937951928034,2419.9179823354043,2460.899658203125,2672697,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,47.2745396472448,-0.2625111049881781,2438.793829487902,2457.681695226779,0,-0.025507733501854424,0
2025-11-18 00:00:00+05:30,2460.899625723853,2477.4923040785425,2433.21205485812,2435.7109375,1245215,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,45.1074102535589,2.352372521041378,2438.5002207271496,2456.820096884552,0,-0.0426379658467273,0
2025-11-19 00:00:00+05:30,2445.406608965021,2448.804991822671,2412.8210809611383,2432.0126953125,774785,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,40.506893612631835,3.869113321681464,2437.8823611638495,2455.8472576072168,0,-0.04853895849671197,0
2025-11-20 00:00:00+05:30,2449.005048174653,2477.7919810569465,2439.30918827435,2445.0068359375,1526556,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,42.679120418032475,5.67449979760698,2438.560882570864,2455.422143031934,0,-0.07812438216118867,0
2025-11-21 00:00:00+05:30,2448.9051014333068,2455.102281863283,2416.91940214928,2421.217529296875,547541,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,44.459613668900545,5.205795443952912,2436.9091346400082,2454.080785630559,0,-0.05866330446360091,0
2025-11-24 00:00:00+05:30,2425.1156185360114,2431.212989898014,2392.030558216385,2398.127685546875,691419,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,43.7087596657122,3.36907829826054,2433.215663297805,2451.886546411591,0,-0.05718572563984492,0
2025-11-25 00:00:00+05:30,2399.8267841142438,2406.6237935585305,2324.260721087291,2331.857177734375,2223715,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,42.21248142774968,-1.9921669283610797,2423.5624741965257,2447.1795123458182,0,-0.03999303968145862,0
2025-11-26 00:00:00+05:30,2320.1625121919437,2355.9465605173464,2308.9675667352863,2313.96533203125,1026965,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,50.074389577046574,-6.189518994988106,2413.124651133166,2441.955426843286,0,-0.05408207341589499,0
2025-11-27 00:00:00+05:30,2308.967606707317,2319.462914010532,2241.99755058204,2253.9921875,1474038,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,37.96411124844853,-12.108756261983466,2397.969178406198,2434.5843194180597,0,-0.016452362301610735,0
2025-11-28 00:00:00+05:30,2266.0869091361897,2329.958254007972,2246.7954856828023,2279.180908203125,3037620,0.0,0.0,ADANIENT.NS,39.343662,0.13664,Energy,47.885641542822135,-13.334512025015115,2386.656009815429,2428.4900679978664,0,-0.006490690132584964,0
